word,word type,word list,school code,total features,total features 2,subject list,average,average2
express,verb,mturk2,5,,257,30,,8.566666667
expression,noun,mturk2,5,,259,30,,8.633333333
extension,noun,mturk2,5,,271,30,,9.033333333
extra,adjective,mturk2,5,,237,30,,7.9
extravagant,adjective,mturk2,5,,210,30,,7
eyeball,noun,mturk2,5,,295,30,,9.833333333
fable,noun,mturk2,5,,185,30,,6.166666667
fabric,noun,mturk2,5,,305,30,,10.16666667
facebook,noun,mturk2,5,,333,30,,11.1
factor,noun,mturk2,5,,253,30,,8.433333333
factory,noun,mturk2,5,,250,30,,8.333333333
facts,noun,mturk2,5,,213,30,,7.1
faculty,noun,mturk2,5,,241,30,,8.033333333
fade,verb,mturk2,5,,315,30,,10.5
fairy,adjective,mturk2,5,,283,30,,9.433333333
fairytale,noun,mturk2,5,,261,30,,8.7
faithful,adjective,mturk2,5,,326,30,,10.86666667
fame,noun,mturk2,5,,244,30,,8.133333333
famine,noun,mturk2,5,,218,30,,7.266666667
famous,adjective,mturk2,5,,230,30,,7.666666667
fan,noun,mturk2,5,,355,30,,11.83333333
fancy,adjective,mturk2,5,,186,30,,6.2
fangs,noun,mturk2,5,,324,30,,10.8
fantastic,adjective,mturk2,5,,146,30,,4.866666667
farmer,noun,mturk2,5,,305,30,,10.16666667
fascism,noun,mturk2,5,,197,30,,6.566666667
fasten,verb,mturk2,5,,180,30,,6
fault,noun,mturk2,5,,265,30,,8.833333333
favorite,adjective,mturk2,5,,241,30,,8.033333333
feature,noun,mturk2,5,,226,30,,7.533333333
federal,adjective,mturk2,5,,213,30,,7.1
feeble,adjective,mturk2,5,,178,30,,5.933333333
feed,noun,mturk2,5,,194,30,,6.466666667
felt,verb,mturk2,5,,311,30,,10.36666667
festival,noun,mturk2,5,,230,29,,7.931034483
feud,noun,mturk2,5,,246,30,,8.2
fever,noun,mturk2,5,,217,30,,7.233333333
fiber,noun,mturk2,5,,279,30,,9.3
fig,noun,mturk2,5,,183,30,,6.1
figure,noun,mturk2,5,,174,30,,5.8
filthy,adjective,mturk2,5,,179,30,,5.966666667
fin,noun,mturk2,5,,379,30,,12.63333333
final,adjective,mturk2,5,,165,30,,5.5
fingernail,noun,mturk2,5,,303,30,,10.1
fingers,noun,mturk2,5,,257,30,,8.566666667
fireplace,noun,mturk2,5,,328,30,,10.93333333
fit,verb,mturk2,5,,298,30,,9.933333333
fitness,noun,mturk2,5,,170,30,,5.666666667
flake,noun,mturk2,5,,229,30,,7.633333333
flap,noun,mturk2,5,,313,30,,10.43333333
flat,adjective,mturk2,5,,209,30,,6.966666667
fleet,noun,mturk2,5,,220,29,,7.586206897
flesh,noun,mturk2,5,,189,30,,6.3
flex,noun,mturk2,5,,193,30,,6.433333333
flexible,adjective,mturk2,5,,191,30,,6.366666667
flick,noun,mturk2,5,,279,30,,9.3
fling,verb,mturk2,5,,219,30,,7.3
flip,adjective,mturk2,5,,265,30,,8.833333333
flipper,noun,mturk2,5,,278,30,,9.266666667
flood,noun,mturk2,5,,283,30,,9.433333333
flour,noun,mturk2,5,,271,30,,9.033333333
flow,noun,mturk2,5,,205,30,,6.833333333
flu,noun,mturk2,5,,197,30,,6.566666667
fluffy,adjective,mturk2,5,,182,30,,6.066666667
fluid,noun,mturk2,5,,153,30,,5.1
flunk,verb,mturk2,5,,177,30,,5.9
flush,adjective,mturk2,5,,297,30,,9.9
flying,verb,mturk2,5,,399,30,,13.3
foam,noun,mturk2,5,,277,30,,9.233333333
foe,noun,mturk2,5,,239,30,,7.966666667
foggy,adjective,mturk2,5,,288,30,,9.6
foil,noun,mturk2,5,,269,29,,9.275862069
folly,noun,mturk2,5,,163,30,,5.433333333
fond,noun,mturk2,5,,262,30,,8.733333333
fool,noun,mturk2,5,,267,30,,8.9
foolish,adjective,mturk2,5,,170,30,,5.666666667
forbidden,adjective,mturk2,5,,183,30,,6.1
forehead,noun,mturk2,5,,296,30,,9.866666667
forget,verb,mturk2,5,,267,30,,8.9
form,noun,mturk2,5,,363,30,,12.1
formula,noun,mturk2,5,,331,30,,11.03333333
fort,noun,mturk2,5,,220,29,,7.586206897
fossil,noun,mturk2,5,,246,30,,8.2
foundation,noun,mturk2,5,,262,30,,8.733333333
fountain,noun,mturk2,5,,290,30,,9.666666667
fragrance,noun,mturk2,5,,205,30,,6.833333333
frail,adjective,mturk2,5,,183,30,,6.1
fraud,noun,mturk2,5,,320,30,,10.66666667
fray,noun,mturk2,5,,216,30,,7.2
freak,noun,mturk2,5,,143,30,,4.766666667
freckle,noun,mturk2,5,,247,30,,8.233333333
freeze,noun,mturk2,5,,263,30,,8.766666667
french,adjective,mturk2,5,,271,30,,9.033333333
frequency,noun,mturk2,5,,218,31,,7.032258065
friar,noun,mturk2,5,,204,30,,6.8
friday,noun,mturk2,5,,253,30,,8.433333333
friendliness,noun,mturk2,5,,182,30,,6.066666667
friends,noun,mturk2,5,,304,30,,10.13333333
friendship,noun,mturk2,5,,264,30,,8.8
frigid,adjective,mturk2,5,,174,30,,5.8
frill,noun,mturk2,5,,287,30,,9.566666667
frisk,verb,mturk2,5,,235,30,,7.833333333
frosted,adjective,mturk2,5,,225,30,,7.5
frosting,verb,mturk2,5,,235,30,,7.833333333
frustrate,verb,mturk2,5,,207,30,,6.9
frustration,noun,mturk2,5,,214,30,,7.133333333
fuel,noun,mturk2,5,,298,30,,9.933333333
fugitive,adjective,mturk2,5,,251,30,,8.366666667
fumes,noun,mturk2,5,,173,30,,5.766666667
function,noun,mturk2,5,,185,30,,6.166666667
fund,noun,mturk2,5,,292,30,,9.733333333
fungi,noun,mturk2,5,,169,30,,5.633333333
furry,adjective,mturk2,5,,212,30,,7.066666667
further,adjective,mturk2,5,,249,30,,8.3
fuss,noun,mturk2,5,,243,30,,8.1
gag,noun,mturk2,5,,294,30,,9.8
gal,noun,mturk2,5,,147,30,,4.9
galaxy,noun,mturk2,5,,239,30,,7.966666667
gallon,noun,mturk2,5,,206,30,,6.866666667
gallop,noun,mturk2,5,,226,30,,7.533333333
gang,noun,mturk2,5,,265,30,,8.833333333
gangster,noun,mturk2,5,,336,30,,11.2
gathering,noun,mturk2,5,,308,30,,10.26666667
gauge,noun,mturk2,5,,211,30,,7.033333333
gavel,noun,mturk2,5,,266,30,,8.866666667
geese,noun,mturk2,5,,288,30,,9.6
gene,noun,mturk2,5,,246,30,,8.2
generous,adjective,mturk2,5,,180,30,,6
gentle,adjective,mturk2,5,,172,30,,5.733333333
gentleman,noun,mturk2,5,,280,30,,9.333333333
geology,noun,mturk2,5,,236,30,,7.866666667
ghoul,noun,mturk2,5,,209,30,,6.966666667
giggle,noun,mturk2,5,,176,30,,5.866666667
giving,verb,mturk2,5,,300,30,,10
glance,noun,mturk2,5,,265,30,,8.833333333
glands,noun,mturk2,5,,269,30,,8.966666667
glare,noun,mturk2,5,,255,29,,8.793103448
glide,verb,mturk2,5,,219,30,,7.3
globe,noun,mturk2,5,,268,30,,8.933333333
going,verb,mturk2,5,,156,30,,5.2
goodbye,other,mturk2,5,,378,30,,12.6
goodness,noun,mturk2,5,,145,30,,4.833333333
gorgeous,adjective,mturk2,5,,292,30,,9.733333333
gourmet,noun,mturk2,5,,201,30,,6.7
governor,noun,mturk2,5,,260,30,,8.666666667
grace,noun,mturk2,5,,213,30,,7.1
graceful,adjective,mturk2,5,,216,30,,7.2
grade,noun,mturk2,5,,244,30,,8.133333333
graduate,noun,mturk2,5,,289,30,,9.633333333
graft,noun,mturk2,5,,240,30,,8
grain,noun,mturk2,5,,213,30,,7.1
grammar,noun,mturk2,5,,367,30,,12.23333333
grandpa,noun,mturk2,5,,213,30,,7.1
grandparents,noun,mturk2,5,,206,30,,6.866666667
grant,noun,mturk2,5,,194,30,,6.466666667
grate,noun,mturk2,5,,361,30,,12.03333333
gravel,noun,mturk2,5,,204,30,,6.8
gravity,noun,mturk2,5,,286,30,,9.533333333
gravy,noun,mturk2,5,,303,30,,10.1
gray,adjective,mturk2,5,,195,30,,6.5
greatest,adjective,mturk2,5,,233,30,,7.766666667
greek,noun,mturk2,5,,153,30,,5.1
grief,noun,mturk2,5,,219,30,,7.3
grind,verb,mturk2,5,,300,30,,10
grip,noun,mturk2,5,,260,30,,8.666666667
grizzly,noun,mturk2,5,,229,31,,7.387096774
grocery,noun,mturk2,5,,222,30,,7.4
groom,noun,mturk2,5,,293,30,,9.766666667
grounds,noun,mturk2,5,,182,30,,6.066666667
grove,noun,mturk2,5,,213,30,,7.1
guardian,noun,mturk2,5,,245,30,,8.166666667
guest,noun,mturk2,5,,283,30,,9.433333333
gull,noun,mturk2,5,,327,30,,10.9
gullible,adjective,mturk2,5,,185,30,,6.166666667
gully,noun,mturk2,5,,176,30,,5.866666667
gulp,noun,mturk2,5,,218,30,,7.266666667
gums,noun,mturk2,5,,341,30,,11.36666667
guys,noun,mturk2,5,,188,30,,6.266666667
gym,noun,mturk2,5,,260,30,,8.666666667
gymnast,noun,mturk2,5,,224,30,,7.466666667
gymnastics,noun,mturk2,5,,257,30,,8.566666667
hail,noun,mturk2,5,,276,30,,9.2
haircut,noun,mturk2,5,,216,30,,7.2
hairspray,noun,mturk2,5,,267,30,,8.9
half,noun,mturk2,5,,283,30,,9.433333333
hammock,noun,mturk2,5,,283,30,,9.433333333
handbag,noun,mturk2,5,,279,30,,9.3
handcuffs,noun,mturk2,5,,315,30,,10.5
handicap,noun,mturk2,5,,364,30,,12.13333333
handkerchief,noun,mturk2,5,,336,30,,11.2
handle,noun,mturk2,5,,296,30,,9.866666667
hanger,noun,mturk2,5,,348,30,,11.6
happening,noun,mturk2,5,,193,30,,6.433333333
happiness,noun,mturk2,5,,242,30,,8.066666667
hardy,adjective,mturk2,5,,161,30,,5.366666667
harley,noun,mturk2,5,,147,30,,4.9
harm,noun,mturk2,5,,244,30,,8.133333333
harmful,adjective,mturk2,5,,229,30,,7.633333333
harmony,noun,mturk2,5,,235,30,,7.833333333
harsh,adjective,mturk2,5,,188,30,,6.266666667
hatch,noun,mturk2,5,,275,30,,9.166666667
haul,noun,mturk2,5,,202,30,,6.733333333
haunt,verb,mturk2,5,,266,30,,8.866666667
havoc,noun,mturk2,5,,170,30,,5.666666667
hawaii,noun,mturk2,5,,302,30,,10.06666667
haystack,noun,mturk2,5,,285,30,,9.5
haze,noun,mturk2,5,,188,30,,6.266666667
he,other,mturk2,5,,200,30,,6.666666667
headband,noun,mturk2,5,,349,30,,11.63333333
heading,verb,mturk2,5,,226,30,,7.533333333
heal,verb,mturk2,5,,229,30,,7.633333333
hearing,noun,mturk2,5,,252,30,,8.4
hedge,noun,mturk2,5,,325,30,,10.83333333
heel,noun,mturk2,5,,238,30,,7.933333333
height,noun,mturk2,5,,293,30,,9.766666667
heights,noun,mturk2,5,,209,30,,6.966666667
helium,noun,mturk2,5,,289,30,,9.633333333
hem,noun,mturk2,5,,238,30,,7.933333333
herb,noun,mturk2,5,,282,30,,9.4
herd,noun,mturk2,5,,262,30,,8.733333333
hero,noun,mturk2,5,,263,30,,8.766666667
heroin,noun,mturk2,5,,235,30,,7.833333333
heroine,noun,mturk2,5,,190,30,,6.333333333
hesitate,verb,mturk2,5,,210,30,,7
hide,verb,mturk2,5,,220,30,,7.333333333
highlight,noun,mturk2,5,,268,30,,8.933333333
hike,verb,mturk2,5,,333,30,,11.1
hiker,noun,mturk2,5,,220,30,,7.333333333
hiking,verb,mturk2,5,,212,30,,7.066666667
hindsight,noun,mturk2,5,,258,30,,8.6
hinge,noun,mturk2,5,,301,30,,10.03333333
hispanic,adjective,mturk2,5,,257,30,,8.566666667
history,noun,mturk2,5,,278,30,,9.266666667
hitch,noun,mturk2,5,,249,30,,8.3
hive,noun,mturk2,5,,179,30,,5.966666667
hobo,noun,mturk2,5,,298,30,,9.933333333
honey,noun,mturk2,5,,295,30,,9.833333333
honeymoon,noun,mturk2,5,,268,30,,8.933333333
hoot,noun,mturk2,5,,218,30,,7.266666667
hope,noun,mturk2,5,,172,30,,5.733333333
hopeless,adjective,mturk2,5,,224,30,,7.466666667
horrible,adjective,mturk2,5,,198,30,,6.6
host,noun,mturk2,5,,331,29,,11.4137931
hostage,noun,mturk2,5,,237,30,,7.9
hotter,adjective,mturk2,5,,220,30,,7.333333333
hour,noun,mturk2,5,,226,30,,7.533333333
how,other,mturk2,5,,264,30,,8.8
hue,noun,mturk2,5,,162,30,,5.4
huge,adjective,mturk2,5,,169,30,,5.633333333
hull,noun,mturk2,5,,193,30,,6.433333333
humiliate,verb,mturk2,5,,215,30,,7.166666667
hung,verb,mturk2,5,,252,30,,8.4
hunt,noun,mturk2,5,,207,30,,6.9
husk,noun,mturk2,5,,207,30,,6.9
husky,adjective,mturk2,5,,267,31,,8.612903226
hustle,verb,mturk2,5,,221,30,,7.366666667
hydrogen,noun,mturk2,5,,269,30,,8.966666667
hygiene,noun,mturk2,5,,222,30,,7.4
hyper,noun,mturk2,5,,206,30,,6.866666667
hypothesis,noun,mturk2,5,,244,30,,8.133333333
iceberg,noun,mturk2,5,,290,30,,9.666666667
ideal,adjective,mturk2,5,,225,30,,7.5
identical,adjective,mturk2,5,,171,30,,5.7
identification,noun,mturk2,5,,250,30,,8.333333333
identity,noun,mturk2,5,,415,30,,13.83333333
idol,noun,mturk2,5,,235,30,,7.833333333
igloo,noun,mturk2,5,,300,30,,10
illness,noun,mturk2,5,,222,30,,7.4
image,noun,mturk2,5,,228,30,,7.6
imagine,verb,mturk2,5,,225,30,,7.5
imitate,verb,mturk2,5,,211,30,,7.033333333
immediate,adjective,mturk2,5,,142,30,,4.733333333
impact,noun,mturk2,5,,172,30,,5.733333333
impatience,noun,mturk2,5,,273,30,,9.1
impediment,noun,mturk2,5,,203,30,,6.766666667
implode,verb,mturk2,5,,183,30,,6.1
impossible,adjective,mturk2,5,,270,30,,9
impression,noun,mturk2,5,,221,30,,7.366666667
inability,noun,mturk2,5,,168,30,,5.6
incline,noun,mturk2,5,,158,30,,5.266666667
income,noun,mturk2,5,,218,30,,7.266666667
indirect,adjective,mturk2,5,,242,30,,8.066666667
industry,noun,mturk2,5,,181,30,,6.033333333
inertia,noun,mturk2,5,,306,30,,10.2
infection,noun,mturk2,5,,292,30,,9.733333333
inferno,noun,mturk2,5,,168,30,,5.6
inflation,noun,mturk2,5,,272,30,,9.066666667
influence,noun,mturk2,5,,189,30,,6.3
information,noun,mturk2,5,,193,30,,6.433333333
initial,adjective,mturk2,5,,227,30,,7.566666667
injection,noun,mturk2,5,,322,30,,10.73333333
inlet,noun,mturk2,5,,283,30,,9.433333333
inmate,noun,mturk2,5,,209,30,,6.966666667
innocence,noun,mturk2,5,,203,30,,6.766666667
inquire,verb,mturk2,5,,157,30,,5.233333333
insect,noun,mturk2,5,,218,30,,7.266666667
insecure,adjective,mturk2,5,,245,30,,8.166666667
inside,other,mturk2,5,,187,30,,6.233333333
insight,noun,mturk2,5,,187,30,,6.233333333
instance,noun,mturk2,5,,202,30,,6.733333333
instant,noun,mturk2,5,,182,30,,6.066666667
instinct,noun,mturk2,5,,257,30,,8.566666667
instruct,verb,mturk2,5,,260,30,,8.666666667
instructions,noun,mturk2,5,,303,30,,10.1
insult,noun,mturk2,5,,231,30,,7.7
intake,noun,mturk2,5,,212,30,,7.066666667
integrate,verb,mturk2,5,,203,30,,6.766666667
intensity,noun,mturk2,5,,207,30,,6.9
intent,noun,mturk2,5,,188,30,,6.266666667
interesting,adjective,mturk2,5,,226,30,,7.533333333
interior,adjective,mturk2,5,,261,30,,8.7
interrupt,verb,mturk2,5,,242,30,,8.066666667
interview,noun,mturk2,5,,271,30,,9.033333333
intestine,noun,mturk2,5,,302,30,,10.06666667
intoxicate,verb,mturk2,5,,258,30,,8.6
intoxicated,adjective,mturk2,5,,266,30,,8.866666667
introduce,verb,mturk2,5,,301,30,,10.03333333
introvert,noun,mturk2,5,,314,30,,10.46666667
intuition,noun,mturk2,5,,298,30,,9.933333333
invalid,adjective,mturk2,5,,179,30,,5.966666667
invent,verb,mturk2,5,,265,30,,8.833333333
inventor,noun,mturk2,5,,195,30,,6.5
irritate,verb,mturk2,5,,143,30,,4.766666667
isolated,verb,mturk2,5,,214,30,,7.133333333
issue,noun,mturk2,5,,218,30,,7.266666667
ivory,noun,mturk2,5,,232,30,,7.733333333
ivy,noun,mturk2,5,,274,30,,9.133333333
jaw,noun,mturk2,5,,228,30,,7.6
jaws,noun,mturk2,5,,382,30,,12.73333333
jazz,noun,mturk2,5,,330,30,,11
jealousy,noun,mturk2,5,,239,30,,7.966666667
jello,noun,mturk2,5,,230,30,,7.666666667
jerk,noun,mturk2,5,,245,30,,8.166666667
jewelry,noun,mturk2,5,,301,30,,10.03333333
jobless,adjective,mturk2,5,,204,30,,6.8
jock,noun,mturk2,5,,181,29,,6.24137931
joint,adjective,mturk2,5,,260,30,,8.666666667
joker,noun,mturk2,5,,280,30,,9.333333333
journal,noun,mturk2,5,,253,30,,8.433333333
juggler,noun,mturk2,5,,340,30,,11.33333333
jumpy,other,mturk2,5,,137,30,,4.566666667
junior,adjective,mturk2,5,,293,30,,9.766666667
junk,noun,mturk2,5,,214,30,,7.133333333
jury,noun,mturk2,5,,322,30,,10.73333333
just,adjective,mturk2,5,,146,30,,4.866666667
justice,noun,mturk2,5,,255,30,,8.5
justify,verb,mturk2,5,,267,30,,8.9
kangaroo,noun,mturk2,5,,383,30,,12.76666667
keyboard,noun,mturk2,5,,545,30,,18.16666667
keys,noun,mturk2,5,,349,30,,11.63333333
kid,noun,mturk2,5,,202,30,,6.733333333
kidney,noun,mturk2,5,,217,30,,7.233333333
kilometer,noun,mturk2,5,,216,30,,7.2
kinetic,adjective,mturk2,5,,191,30,,6.366666667
kitten,noun,mturk2,5,,215,30,,7.166666667
kleenex,noun,mturk2,5,,237,30,,7.9
knapsack,noun,mturk2,5,,264,30,,8.8
kneel,verb,mturk2,5,,306,30,,10.2
knees,noun,mturk2,5,,309,30,,10.3
knitting,verb,mturk2,5,,308,30,,10.26666667
knot,noun,mturk2,5,,282,30,,9.4
known,verb,mturk2,5,,182,30,,6.066666667
lab,noun,mturk2,5,,219,30,,7.3
label,noun,mturk2,5,,236,30,,7.866666667
labyrinth,noun,mturk2,5,,235,30,,7.833333333
lagoon,noun,mturk2,5,,252,30,,8.4
landscape,noun,mturk2,5,,242,30,,8.066666667
lane,noun,mturk2,5,,231,30,,7.7
lap,noun,mturk2,5,,314,30,,10.46666667
lapel,noun,mturk2,5,,246,30,,8.2
laser,noun,mturk2,5,,254,30,,8.466666667
lash,noun,mturk2,5,,203,30,,6.766666667
lasting,adjective,mturk2,5,,218,30,,7.266666667
latch,noun,mturk2,5,,224,30,,7.466666667
latin,noun,mturk2,5,,324,30,,10.8
launch,noun,mturk2,5,,206,30,,6.866666667
laundry,noun,mturk2,5,,312,30,,10.4
lava,noun,mturk2,5,,293,30,,9.766666667
lay,verb,mturk2,5,,169,30,,5.633333333
leadership,noun,mturk2,5,,254,30,,8.466666667
league,noun,mturk2,5,,251,30,,8.366666667
leak,noun,mturk2,5,,315,30,,10.5
lean,adjective,mturk2,5,,227,30,,7.566666667
lease,noun,mturk2,5,,390,30,,13
least,adjective,mturk2,5,,183,30,,6.1
legal,adjective,mturk2,5,,216,30,,7.2
legion,noun,mturk2,5,,283,30,,9.433333333
legislature,noun,mturk2,5,,233,30,,7.766666667
lenient,adjective,mturk2,5,,197,30,,6.566666667
lens,noun,mturk2,5,,265,29,,9.137931034
lever,noun,mturk2,5,,238,30,,7.933333333
libel,noun,mturk2,5,,244,30,,8.133333333
liberal,adjective,mturk2,5,,230,30,,7.666666667
lice,noun,mturk2,5,,236,30,,7.866666667
license,noun,mturk2,5,,309,30,,10.3
lightheaded,adjective,mturk2,5,,251,30,,8.366666667
linen,noun,mturk2,5,,208,30,,6.933333333
lingerie,noun,mturk2,5,,229,30,,7.633333333
link,noun,mturk2,5,,217,30,,7.233333333
lint,noun,mturk2,5,,296,30,,9.866666667
lip,noun,mturk2,5,,273,30,,9.1
liquid,adjective,mturk2,5,,191,30,,6.366666667
list,noun,mturk2,5,,201,30,,6.7
lit,verb,mturk2,5,,192,30,,6.4
literature,noun,mturk2,5,,223,29,,7.689655172
litter,noun,mturk2,5,,256,30,,8.533333333
liver,noun,mturk2,5,,250,30,,8.333333333
lizard,noun,mturk2,5,,259,30,,8.633333333
lobe,noun,mturk2,5,,239,30,,7.966666667
local,adjective,mturk2,5,,255,30,,8.5
location,noun,mturk2,5,,182,30,,6.066666667
lodge,noun,mturk2,5,,344,30,,11.46666667
loft,noun,mturk2,5,,226,30,,7.533333333
london,noun,mturk2,5,,297,30,,9.9
loosen,verb,mturk2,5,,256,30,,8.533333333
lord,noun,mturk2,5,,196,29,,6.75862069
lounge,noun,mturk2,5,,307,30,,10.23333333
lover,noun,mturk2,5,,244,30,,8.133333333
lower,adjective,mturk2,5,,207,30,,6.9
loyal,adjective,mturk2,5,,194,30,,6.466666667
loyalty,noun,mturk2,5,,191,30,,6.366666667
lubricate,verb,mturk2,5,,238,30,,7.933333333
lumber,noun,mturk2,5,,215,30,,7.166666667
lump,noun,mturk2,5,,211,30,,7.033333333
lung,noun,mturk2,5,,284,30,,9.466666667
lust,noun,mturk2,5,,140,30,,4.666666667
macaroni,noun,mturk2,5,,265,29,,9.137931034
mafia,noun,mturk2,5,,244,30,,8.133333333
maggot,noun,mturk2,5,,183,30,,6.1
magician,noun,mturk2,5,,249,30,,8.3
magnet,noun,mturk2,5,,444,30,,14.8
magnify,verb,mturk2,5,,221,30,,7.366666667
mailbox,noun,mturk2,5,,301,30,,10.03333333
mailman,noun,mturk2,5,,213,30,,7.1
main,adjective,mturk2,5,,201,30,,6.7
majority,noun,mturk2,5,,187,30,,6.233333333
malt,noun,mturk2,5,,224,30,,7.466666667
mammal,noun,mturk2,5,,229,30,,7.633333333
manner,noun,mturk2,5,,216,30,,7.2
manufacturer,noun,mturk2,5,,218,30,,7.266666667
maple,noun,mturk2,5,,239,30,,7.966666667
margin,noun,mturk2,5,,190,30,,6.333333333
marijuana,noun,mturk2,5,,233,30,,7.766666667
marines,noun,mturk2,5,,255,30,,8.5
mark,noun,mturk2,5,,242,30,,8.066666667
maroon,noun,mturk2,5,,189,30,,6.3
mars,noun,mturk2,5,,271,30,,9.033333333
marsh,noun,mturk2,5,,207,30,,6.9
mary,noun,mturk2,5,,273,30,,9.1
mask,noun,mturk2,5,,323,29,,11.13793103
mason,noun,mturk2,5,,217,30,,7.233333333
mass,noun,mturk2,5,,238,30,,7.933333333
master,noun,mturk2,5,,228,30,,7.6
mastery,noun,mturk2,5,,231,30,,7.7
match,noun,mturk2,5,,358,30,,11.93333333
mate,noun,mturk2,5,,175,30,,5.833333333
matter,noun,mturk2,5,,193,30,,6.433333333
mature,adjective,mturk2,5,,181,30,,6.033333333
maximum,noun,mturk2,5,,176,30,,5.866666667
mcdonald's,noun,mturk2,5,,257,30,,8.566666667
meadow,noun,mturk2,5,,205,30,,6.833333333
meaningful,adjective,mturk2,5,,172,30,,5.733333333
means,verb,mturk2,5,,195,30,,6.5
measure,noun,mturk2,5,,226,30,,7.533333333
measurement,noun,mturk2,5,,282,30,,9.4
media,noun,mturk2,5,,237,30,,7.9
medical,adjective,mturk2,5,,233,30,,7.766666667
mediocre,adjective,mturk2,5,,313,30,,10.43333333
medium,noun,mturk2,5,,278,30,,9.266666667
mellow,adjective,mturk2,5,,213,30,,7.1
melt,verb,mturk2,5,,286,30,,9.533333333
member,noun,mturk2,5,,227,30,,7.566666667
memorial,noun,mturk2,5,,246,30,,8.2
memory,noun,mturk2,5,,278,30,,9.266666667
mend,verb,mturk2,5,,167,30,,5.566666667
mental,adjective,mturk2,5,,207,30,,6.9
merit,noun,mturk2,5,,205,30,,6.833333333
message,noun,mturk2,5,,309,30,,10.3
meteor,noun,mturk2,5,,277,30,,9.233333333
meteorite,noun,mturk2,5,,273,30,,9.1
meter,noun,mturk2,5,,258,30,,8.6
methodist,noun,mturk2,5,,221,30,,7.366666667
meticulous,adjective,mturk2,5,,159,30,,5.3
metric,adjective,mturk2,5,,230,30,,7.666666667
mexico,noun,mturk2,5,,385,30,,12.83333333
mice,noun,mturk2,5,,212,30,,7.066666667
microphone,noun,mturk2,5,,266,30,,8.866666667
might,verb,mturk2,5,,114,30,,3.8
mild,adjective,mturk2,5,,233,30,,7.766666667
mildew,noun,mturk2,5,,193,30,,6.433333333
million,other,mturk2,5,,199,30,,6.633333333
mimic,verb,mturk2,5,,211,30,,7.033333333
mineral,noun,mturk2,5,,251,30,,8.366666667
mint,noun,mturk2,5,,260,30,,8.666666667
mints,noun,mturk2,5,,217,30,,7.233333333
minutes,noun,mturk2,5,,235,30,,7.833333333
mirage,noun,mturk2,5,,314,29,,10.82758621
mischief,noun,mturk2,5,,219,30,,7.3
miss,verb,mturk2,5,,221,30,,7.366666667
mister,noun,mturk2,5,,233,30,,7.766666667
moat,noun,mturk2,5,,311,30,,10.36666667
moist,adjective,mturk2,5,,161,29,,5.551724138
molten,adjective,mturk2,5,,199,30,,6.633333333
moment,noun,mturk2,5,,247,30,,8.233333333
monarch,noun,mturk2,5,,201,30,,6.7
monastery,noun,mturk2,5,,190,30,,6.333333333
monday,noun,mturk2,5,,295,30,,9.833333333
mongoose,noun,mturk2,5,,250,30,,8.333333333
monotonous,adjective,mturk2,5,,217,30,,7.233333333
month,noun,mturk2,5,,357,30,,11.9
monument,noun,mturk2,5,,193,30,,6.433333333
moonlight,noun,mturk2,5,,239,30,,7.966666667
mop,noun,mturk2,5,,311,30,,10.36666667
moral,adjective,mturk2,5,,268,30,,8.933333333
morals,noun,mturk2,5,,253,30,,8.433333333
moron,noun,mturk2,5,,190,30,,6.333333333
morse,noun,mturk2,5,,223,30,,7.433333333
mortgage,noun,mturk2,5,,278,30,,9.266666667
moss,noun,mturk2,5,,238,30,,7.933333333
motor,noun,mturk2,5,,269,30,,8.966666667
mousse,noun,mturk2,5,,297,31,,9.580645161
mow,verb,mturk2,5,,276,30,,9.2
mower,noun,mturk2,5,,166,30,,5.533333333
much,adjective,mturk2,5,,153,30,,5.1
muffin,noun,mturk2,5,,302,30,,10.06666667
mule,noun,mturk2,5,,269,30,,8.966666667
mummy,noun,mturk2,5,,345,30,,11.5
munch,verb,mturk2,5,,204,30,,6.8
must,verb,mturk2,5,,169,30,,5.633333333
mute,adjective,mturk2,5,,224,30,,7.466666667
mutton,noun,mturk2,5,,171,30,,5.7
mystery,noun,mturk2,5,,167,30,,5.566666667
myth,noun,mturk2,5,,216,30,,7.2
mythology,noun,mturk2,5,,251,30,,8.366666667
nag,noun,mturk2,5,,235,30,,7.833333333
nap,noun,mturk2,5,,276,30,,9.2
nation,noun,mturk2,5,,305,30,,10.16666667
natural,adjective,mturk2,5,,195,30,,6.5
nausea,noun,mturk2,5,,221,30,,7.366666667
nauseous,adjective,mturk2,5,,405,30,,13.5
navigator,noun,mturk2,5,,368,30,,12.26666667
necessary,adjective,mturk2,5,,187,30,,6.233333333
negotiation,noun,mturk2,5,,263,29,,9.068965517
nerve,noun,mturk2,5,,268,30,,8.933333333
nerves,noun,mturk2,5,,483,30,,16.1
net,adjective,mturk2,5,,328,30,,10.93333333
network,noun,mturk2,5,,208,30,,6.933333333
newsstand,noun,mturk2,5,,222,30,,7.4
nickel,noun,mturk2,5,,204,30,,6.8
nicotine,noun,mturk2,5,,225,30,,7.5
niece,noun,mturk2,5,,205,30,,6.833333333
nine,other,mturk2,5,,286,30,,9.533333333
nitrogen,noun,mturk2,5,,375,30,,12.5
noisy,adjective,mturk2,5,,187,30,,6.233333333
nomad,noun,mturk2,5,,277,30,,9.233333333
nonsense,noun,mturk2,5,,186,30,,6.2
noon,noun,mturk2,5,,238,30,,7.933333333
