TargetWord,Prime,Length,SubFreq,LogSubFreq,LogHAL,OrthoN,FreqGreater,BGSum,BGMean,POS,ELP NT RT,ELP NT Z,ELP NT Acc,Relation1,Relation2,FAS,BAS,CueFanOut,LSA,NT 200ms RT,NT 200ms Z,NT 200ms Acc,NT 1200ms RT,NT 1200ms Z,NT 1200ms Acc,NT 200ms RT Priming,NT 200ms Z Priming,NT 200ms Acc Priming,NT 1200ms RT Priming,NT 1200ms Z Priming,NT 1200ms Acc Priming
expensive,VALUABLE,8,15.59,2.9,9.65,0,,10161,1451.57,JJ,667.5,-0.27,1,synonym,,0.182,0,15,0.3,573.148148148148,0.539836694218133,0.962962962962963,597.333333333333,0.0981036955736868,1,33.2032032032032,-0.0855419889956053,-0.0370370370370371,31.2051282051282,-0.0021612828117423,0.0769230769230769
experiment,LAB,3,39.61,3.31,10.12,14,1,3025,1512.5,NN,566.89,-0.81,1,fpa,,0.145,0.157,19,0.21,548.055555555556,-0.0642132335142112,1,577.641025641026,0.236523595747051,1,35.2777777777778,0.6604997093645,0,-48.4871794871794,-0.0389799323772819,0
explain,ELABORATE,9,4.75,2.39,8.49,0,,19963,2495.38,JJ,650.21,-0.4,1,synonym,,0.145,0,25,0.13,624.78125,0.524791392210119,1,564.344827586207,0.505878280827642,1,-59.6701388888889,-0.572632429241655,0.0370370370370371,39.7763845350053,-0.326032188516634,0
explode,IMPLODE,7,0.33,1.26,5.37,1,0,7161,1193.5,VB,722.56,-0.09,0.96,antonym,,0.51,0.056,8,,549.366666666667,0.0397549174381643,0.966666666666667,522.592592592593,0.00217508376914121,0.962962962962963,3.19333333333327,0.414299083094769,-0.0333333333333333,80.3333333333334,0.0731265805480161,-0.0370370370370371
explosion,DYNAMITE,8,10.1,2.71,7.45,0,,10561,1508.71,NN,778.61,0.03,0.97,functional property,,0.205,0.078,16,0.3,564.952380952381,0.539122654481976,0.952380952380952,588.121212121212,0.36354799523198,1,-12.0576441102756,-0.34915299702109,-0.0476190476190477,-23.8270944741533,-0.00195455867348049,0
extinct,DINOSAUR,8,3.98,2.31,7.78,0,,12974,1853.43,NN,638.35,-0.43,0.96,unclassifed,,0.132,0.32,20,0.39,522.25,0.0916117092023423,0.928571428571429,723,1.03504057314894,1,119.125,0.684844373779988,0.011904761904762,-180.642857142857,-0.933309171324909,0
extrovert,INTROVERT,9,0.06,0.6,4.42,0,,23366,2920.75,VB|NN,779.75,0.16,1,antonym,,0.399,,8,1,614.423076923077,0.663530237084968,0.923076923076923,587.461538461538,0.285944758570402,1,122.576923076923,0.384610758803625,0.0230769230769231,72.0717948717949,0.83200729663938,0.133333333333333
eye,SQUINT,6,1,1.72,5.56,1,1,10986,2197.2,VB,782.04,0.12,1,action,,0.312,0,16,0.35,525.684210526316,-0.198413622791385,0.973684210526316,501.658536585366,-0.323862670016901,1,14.5226860254083,0.148747931228977,-0.0263157894736842,-15.9166011014949,-0.0842059951931541,0
eyes,EYEBROWS,8,3.29,2.23,7.06,0,,4173,596.14,NN,604.27,-0.49,0.96,category,,0.116,0,16,0.62,564.666666666667,-0.117914666317426,1,488.315789473684,-0.475308063713298,1,16.4761904761905,0.0892765117378597,0.0714285714285714,28.4937343358396,0.248601705096193,0
face,MASK,4,19.8,3,9.42,9,3,3358,1119.33,NN|VB,541.08,-0.77,1,instrument,bpa,0.194,0.016,12,0.5,610.742857142857,-0.0752730238583938,0.971428571428571,503.259259259259,-0.127848088230408,1,-72.6738916256157,0.0124247259098592,-0.0285714285714286,37.0016103059581,-0.0157552455466811,0
fad,TREND,5,2.08,2.03,9.07,1,0,11808,2952,NN,653.08,-0.39,1,synonym,,0.214,0.129,10,0.07,544.548387096774,0.00725210284444606,1,557.052631578947,0.0745511876859087,1,116.010436432638,0.391986935572151,0.0882352941176471,52.0902255639097,0.244971875973946,0
fail,PASS,4,108.12,3.74,10.79,14,1,4121,1373.67,VB|NN,583.58,-0.65,0.96,antonym,,0.25,0.217,20,0.25,508.892857142857,-0.270104003546806,1,531.05,-0.0102581085831161,1,85.5738095238095,0.574879761617846,0,8.26578947368421,-0.0109224786308992,0
failure,SUCCESS,7,27.25,3.14,10.52,0,,9220,1536.67,NN,712.74,0.04,1,antonym,,0.32,0.159,13,0.55,501.8,-0.259249440114592,1,621.95,0.482214421571096,1,117.342857142857,0.44793301086482,0,-106.902380952381,-0.219648878110397,0
faint,SWOON,5,0.61,1.51,5.56,3,3,6066,1516.5,NN|VB,695.22,-0.1,0.92,synonym,,0.14,0,8,0.12,559.714285714286,0.00853625250182923,1,541.526315789474,0.0990201127317731,1,-23.4642857142857,-0.0716415592799033,0,-15.7894736842105,-0.041277283912598,0
fair,JUST,4,4749.14,5.38,13.84,8,0,5213,1737.67,RB|JJ|NN,574,-0.69,0.96,synonym,,0.175,0.03,19,0.4,672.333333333333,0.431978018685577,1,520.95,0.103653498826511,1,-148.395833333333,-0.513117379439896,0,-20.2357142857143,-0.294272796297539,0.0285714285714286
faith,BELIEVE,7,625.14,4.5,12.25,1,0,8974,1495.67,VB,591.74,-0.61,1,synonym,,0.101,0,23,0.41,572.3,0.114643990042336,1,522.527777777778,-0.0736568091869356,1,13.4659574468086,0.0588493802491482,0.0212765957446809,12.3293650793651,0.114712717619415,0
fake,UNNATURAL,9,2.75,2.15,7.45,0,,16095,2011.88,JJ,683.22,-0.29,1,synonym,,0.224,0,19,0.04,592.851063829787,0.209825352803824,1,503.518518518519,-0.170899433725929,1,-33.9135638297872,-0.1291133538435,0.03125,38.1481481481481,0.189559032525754,0.0222222222222223
fall,DROP,4,130.61,3.82,10.76,3,0,3290,1096.67,NN|VB,594.81,-0.59,1,unclassifed,,0.234,0.013,16,0.51,507,-0.110861923639552,0.956521739130435,554.157894736842,0.084325367669363,1,78.1851851851852,0.207737535434914,-0.0434782608695652,-45.1949317738791,-0.0420189032932802,0.0740740740740741
false,UNTRUE,6,1.45,1.88,7.77,0,,7627,1525.4,JJ,613.43,-0.48,1,synonym,,0.503,0,4,0.48,577.846153846154,0.221824866122421,0.923076923076923,537.357142857143,-0.0746006035853821,1,-45.6188811188811,-0.170193820102043,-0.0769230769230769,-25.7529761904762,0.124085840498823,0.0625
family,FRIENDS,7,305.45,4.19,11.26,0,,10498,1749.67,NN,623.96,-0.41,1,fpa,,0.169,0,18,0.33,567.35,0.0598393254030517,1,546.078947368421,-0.0480124207197594,1,-36.9152173913044,-0.224125027656478,0,-52.2694235588972,0.0830863603727852,0
fantasy,REALITY,7,30.25,3.19,10.67,0,,15048,2508,NN,619.37,-0.5,0.96,antonym,,0.128,0.083,18,0.52,581.380952380952,0.143113972943686,1,541.814814814815,0.00246392932851923,1,-21.0394889663182,0.0357801157357538,0.024390243902439,0.489533011272215,0.0679374974162191,0
far,DISTANCE,8,25.61,3.12,10.3,0,,16591,2370.14,NN|VB,628.37,-0.52,1,supraordinate,,0.218,0,13,0.41,517.535714285714,-0.112722162040872,1,568.285714285714,0.179043307592753,1,86.9087301587301,0.54984954107508,0,51.2142857142857,0.415057750694896,0
farm,AGRICULTURE,11,1.1,1.76,8.61,0,,15396,1539.6,NN,754.61,0.16,1,supraordinate,,0.283,0,18,0.62,607.259259259259,0.530744089074544,1,512.586206896552,-0.136085598771468,1,-63.9629629629629,-0.294371902390668,0.0370370370370371,25.4450431034483,0.366519640798978,0.0625
fashion,FAD,3,0.76,1.6,7,14,14,1479,739.5,NN,620.79,-0.54,0.92,synonym,,0.143,0.02,16,0.38,518,-0.0972006712180511,1,499.323529411765,-0.180819693399752,1,43.7142857142857,0.275522690910101,0,111.105042016807,0.41022868021748,0
fast,SPEED,5,41.25,3.32,11.42,2,0,7847,1961.75,NN|VB,706.11,-0.12,1,unclassifed,,0.351,0.079,15,0.63,492.5,-0.37211213382078,1,565.653846153846,-0.0479685501744897,1,140.452380952381,0.593980533712979,0,-66.3811188811189,-0.205956605687612,0
fat,SKINNY,6,13.98,2.85,8.12,0,,8069,1613.8,JJ,729.13,0.05,1,antonym,,0.419,0.228,10,0.28,512.615384615385,-0.384658001215468,1,514.6,-0.175646248325558,1,23.2669683257918,0.265073368222164,0,20.025,0.194921506560404,0
father,MOTHER,6,479.92,4.39,10.65,1,0,11103,2220.6,NN,565.61,-0.69,1,antonym,category,0.597,0.706,13,0.55,599.142857142857,-0.0414304676197716,1,499.380952380952,-0.146091869256442,1,-65.6928571428571,0.0126116067990362,0,31.8241758241758,0.283887178307012,0
fear,TERROR,6,9,2.66,9.06,0,,16032,3206.4,NN,650.19,-0.33,0.96,synonym,,0.252,0.041,11,0.62,591.709677419355,0.230187610433191,0.967741935483871,549.56,0.106037295036392,1,-33.7596774193548,-0.0993821913482736,-0.032258064516129,-26.2266666666666,-0.119997132322884,0
feel,TOUCH,5,147.73,3.88,10.46,4,0,5002,1250.5,NN|VB,567.22,-0.76,1,synonym,,0.673,0.389,10,0.46,520.210526315789,0.00122815015830686,1,581.341463414634,0.113162069900423,1,-15.68671679198,-0.380525866826158,0,-71.8414634146342,-0.135027516989936,0
feeling,EMOTION,7,8.29,2.63,8.42,0,,14771,2461.83,NN,621.37,-0.54,1,synonym,,0.273,0.241,11,0.54,593.666666666667,0.580896052744906,1,634.888888888889,0.015636740850847,0.944444444444444,-36.8333333333333,-0.489714255080034,0,-68.9288888888889,0.281975746670669,-0.0155555555555555
feet,HANDS,5,236.53,4.08,10.97,5,0,6805,1701.25,NN|VB,543.81,-0.77,1,category,,0.396,0.095,9,0.48,488.444444444444,-0.417244214379454,1,591.263157894737,0.666384823347283,1,143.055555555556,0.723668176095339,0.0384615384615384,-15.6093117408907,-0.44540090088062,0
female,SEX,3,152.18,3.89,11.09,12,2,2635,1317.5,NN|VB,606.07,-0.5,1,supraordinate,,0.145,0.042,15,0.76,555.214285714286,0.36474409505757,1,592.5,0.342402053177464,1,-33.7742857142856,-0.449860359358743,0,-43.5333333333333,-0.450853060500531,0.0333333333333333
fence,GATE,4,32.04,3.21,9.72,16,6,9190,3063.33,NN|VB,622.18,-0.51,1,perceptual property,,0.353,0.094,12,0.65,539.761904761905,-0.00688956066646468,1,523.021276595745,-0.0272105959336961,1,51,0.176915634702692,0.0476190476190477,25.0696324951645,0.242442272376527,0
few,MANY,4,359.43,4.26,13.07,3,0,5319,1773,JJ|NN|minor,616.8,-0.44,1,antonym,,0.425,0.465,8,0.65,532.235294117647,-0.10801537899291,1,535.857142857143,-0.0122285587621018,1,44.523326572008,0.392086007250976,0,12.8285714285714,0.32068895755669,0
fiction,FACTS,5,27.31,3.14,10.44,1,0,4037,1009.25,NN,567.78,-0.75,1,antonym,,0.187,0,14,0.35,557.05,0.0615131688415463,0.95,534.388888888889,-0.0941177114795431,1,21.5815789473685,0.217583117076118,-0.05,30.8111111111111,0.404280912399446,0
field,MEADOW,6,2.27,2.07,6.73,0,,5881,1176.2,NN,649.89,-0.41,1,synonym,,0.299,0.046,16,0.28,521.823529411765,-0.0078121748650036,1,582.538461538462,0.618219427672855,1,58.1470588235294,0.452410797845146,0,-7.03846153846155,-0.492747644468168,0
fight,CONFLICT,8,8.71,2.65,9.74,0,,14067,2009.57,NN,633.43,-0.5,1,synonym,,0.311,0.014,15,0.2,605.733333333333,0.437755497054993,1,636.111111111111,0.396783656230416,1,-59.0145833333333,-0.394125010923715,0.09375,-92.1111111111111,-0.0784289440202145,0.0476190476190477
fighter,WARRIOR,7,10.12,2.71,9.3,0,,12343,2057.17,NN,610.32,-0.53,1,synonym,,0.221,0.02,13,0.35,533.285714285714,-0.0660436723340116,1,520.166666666667,0.047606039353041,1,88.2698412698412,0.261430261859929,0.0555555555555556,41.9065040650407,0.0547748391556421,0
film,MOVIE,5,122.96,3.8,11.02,0,,3525,881.25,NN,605.88,-0.64,1,synonym,,0.195,0.543,21,0.65,513.75,-0.0987774929341174,1,527.421052631579,-0.264823833946058,1,50.3,0.22962135575934,0.05,22.5289473684211,0.498331617456594,0
find,DISCOVERY,9,11.45,2.77,8.96,1,0,17224,2153,NN,671.71,-0.11,1,synonym,,0.306,0,13,0.24,508.190476190476,-0.108980148368725,1,574.75,0.213681641976339,1,32.0238095238095,0.204191797248886,0.0357142857142857,-62.3333333333334,-0.233712254798268,0
finger,HAND,4,279.65,4.15,11.73,9,1,6390,2130,NN|VB,578.19,-0.71,1,supraordinate,,0.358,0.268,16,0.61,636.25,0.0660998741880876,1,519.119047619048,-0.136288431146603,0.976190476190476,-92.0760869565217,-0.0945689092564897,0.0434782608695652,-10.3882783882784,-0.123209841846387,-0.0238095238095238
finish,ACCOMPLISH,10,5.84,2.48,8.96,0,,13835,1537.22,VB,616.81,-0.37,1,synonym,,0.34,0,8,0.19,532.263157894737,0.044752388346587,1,491,-0.103975118411729,1,33.4944178628389,-0.0944418061963038,0,33.4489795918367,0.22463879229546,0
finished,ACCOMPLISHED,12,7.53,2.59,8.85,1,0,20069,1824.45,VB|JJ,793.11,0.01,1,synonym,,0.162,0,19,0.26,546.666666666667,-0.120247829008256,1,597.947368421053,0.275682563083894,1,74.6833333333334,0.827514424450188,0,22.3173374613003,0.111399746225571,0
fire,TORCH,5,4.98,2.41,7.79,2,1,6069,1517.25,NN|VB,609.59,-0.55,1,perceptual property,,0.428,0,7,0.29,541.758620689655,-0.140106813232407,1,493.103448275862,-0.134570532563541,1,-2.21023359288097,-0.117354341680085,0.032258064516129,46.4827586206897,0.22081645120134,0
first,ORIGINAL,8,28.24,3.16,11.74,0,,18410,2630,JJ|NN,604.89,-0.68,1,synonym,,0.3,0,18,0.39,580.964285714286,0.0315101151528188,1,540.848484848485,-0.0288541270491136,1,-63.9285714285713,-0.193150508737143,0,31.3822843822844,0.32665558670932,0
fish,COD,3,2.24,2.06,9.34,16,3,3008,1504,NN,604.85,-0.4,0.93,supraordinate,,0.576,0.036,10,0.47,587.105263157895,0.277733075303088,1,522,-0.0658896433731546,1,15.7793522267207,-0.088408998260723,0.0384615384615384,41.3823529411765,0.068602565682665,0.0294117647058824
fishing,SINKER,6,,,,,,,,,,,,instrument,,0.171,0,20,0.36,610.785714285714,0.525959238360437,1,552.777777777778,0.246869589865875,1,-68.2428571428572,-0.536083077149371,0.0285714285714286,126.111111111111,0.461504349091583,0
fist,FIGHT,5,201.08,4.01,10.6,7,4,2429,607.25,NN|VB,581.27,-0.52,0.96,bpa,,0.088,0.362,24,0.25,550.407407407407,0.0908652554524,0.888888888888889,569.846153846154,0.370659317351826,0.923076923076923,32.6878306878307,0.260507471746676,-0.0634920634920635,-19.7350427350427,-0.287255839887215,0.0341880341880343
five,FOUR,4,255.78,4.12,11.35,7,1,3619,1206.33,minor|NN,673.73,-0.4,0.96,category,,0.395,0.111,15,0.77,560.75,-0.389280822137449,0.95,484.8,0.114296626022812,1,-28.7129629629629,0.196685658225193,-0.05,43.7,-0.166980802338447,0
fix,REPAIR,6,8.82,2.65,9.51,1,0,8042,1608.4,NN|VB,636.26,-0.49,1,synonym,,0.64,0.193,8,0.12,506.636363636364,-0.150623537954304,1,533.409090909091,-0.0604041292154976,1,11.7320574162679,0.158430514481661,0,-28.8827751196172,-0.203856199110419,0
flag,AMERICAN,8,102.22,3.72,11.69,1,0,19300,2757.14,JJ|NN,577.31,-0.62,1,fpa,,0.2,0.269,19,0.3,550.809523809524,0.115920478959486,1,567.821428571429,0.154139409492358,1,-30.4411027568923,0.211941752146062,0.0526315789473685,7.46428571428578,-0.05485268907034,0
flakes,FROSTED,7,0.8,1.62,5.79,1,0,15811,2635.17,VB,610.85,-0.48,1,fpa,,0.413,0.184,14,0.37,556,0.329466673424418,1,549.970588235294,0.200030563183494,1,60.5454545454545,0.424410788082415,0,84.0294117647059,0.726975579118245,0
flirt,TEASE,5,5.69,2.46,7.26,4,3,9693,2423.25,NN|VB,703.14,-0.19,1,category,,0.082,,21,0.31,612.314285714286,0.517562706198147,1,587.9,0.688393675658842,1,5.86071428571427,-0.0799768573291981,0,-4.98333333333335,-0.497568804633775,0
float,RAFT,4,4.71,2.38,6.73,6,2,3502,1167.33,NN,575.54,-0.72,1,functional property,,0.261,0.077,17,0.33,556.405405405405,0.187372023751212,1,559.4,0.170856434651845,1,-27.1831831831832,-0.0801802408971536,0,24.15,0.0804973938719819,0
floor,MOP,3,4.14,2.33,6.58,12,10,1715,857.5,NN|VB,559.71,-0.68,1,instrument,,0.244,0.043,13,0.17,537.964285714286,0.0115567392038924,1,573.857142857143,0.528788221163845,1,-3.5958646616541,0.108890065986714,0,2.67857142857144,-0.216651969035533,0
flop,FLIP,4,14.27,2.86,8.7,6,2,3747,1249,JJ|VB|NN,557.48,-0.67,0.96,fpa,,0.144,,21,0.52,560.62962962963,0.00154981963363611,0.962962962962963,552,0.113739130997454,1,-23.1296296296297,-0.327640913703365,-0.0370370370370371,42.4473684210526,0.240721543046959,0
florida,STATE,5,107.84,3.74,12.2,7,0,14018,3504.5,NN|VB,659.25,-0.28,1,supraordinate,,0.248,0.172,15,0.31,711.285714285714,0.807158146228613,1,532.25,0.163581060822809,1,-107.563492063492,-0.291643786314384,0,64.2115384615385,0.455370881738332,0
flower,TULIP,5,0.78,1.61,6.11,0,,5048,1262,NN,649.35,-0.24,1,supraordinate,,0.782,0.012,7,0.69,590.5,0.139162868275443,1,505.789473684211,0.0336737690001379,1,-33.1428571428571,-0.100883523431163,0,10.0438596491229,-0.0878454216646642,0
flowers,BOUQUET,7,3.22,2.22,6.39,0,,4742,790.33,NN,685.4,-0.1,0.93,fpa,,0.828,0.053,3,0.47,550.714285714286,0.247569950526698,0.952380952380952,522,-0.0025331189703829,1,29.1155015197569,-0.000857742218164814,-0.0476190476190477,36.2916666666666,0.29368429109806,0
flute,CLARINET,8,1.57,1.91,7.4,0,,18961,2708.71,NN,741.29,-0.06,0.96,category,,0.213,0.049,9,0.57,594.105263157895,0.777716814769441,1,593.105263157895,0.545417997038702,1,-6.39938080495347,-0.234849390203185,0.117647058823529,-5.95526315789471,0.0382351644638133,0
fly,AIRPLANE,8,10.92,2.75,8.46,0,,10550,1507.14,NN,562.19,-0.77,1,functional property,,0.32,0.076,21,0.68,580.727272727273,-0.225424796729281,1,549.428571428571,0.154957944620403,1,-65.1082251082252,-0.0445222024947183,0.0476190476190477,-35.5396825396825,-0.174368610552327,0
fog,MIST,4,3.55,2.26,8.09,10,6,7696,2565.33,NN|VB,577.04,-0.68,1,,,0.5,0.17,11,0.59,544.761904761905,-0.165046837472731,1,450.785714285714,-0.178558680379755,1,25.5380952380951,0.127943855403221,0.05,105.503759398496,0.387787260436405,0.0789473684210527
fold,CREASE,6,1.35,1.85,7.46,2,2,10636,2127.2,NN|VB,646.85,-0.36,0.96,synonym,,0.308,0.126,12,0.46,542.838709677419,-0.187007941691927,1,530.107142857143,0.0408026173747655,1,48.9794721407625,0.341233719428823,0,2.82142857142856,0.0957128607751295,0
folder,BINDER,6,0.76,1.6,7.53,8,2,18036,3607.2,NN,679.64,-0.24,0.93,category,,0.318,0.027,12,0.23,598.125,0.41398371250607,1,757.058823529412,0.428773859787864,0.941176470588235,-38.125,-0.26219067900477,0,-215.289592760181,-0.198384274827774,-0.0588235294117647
follower,LEADER,6,31.16,3.2,10.4,6,0,15045,3009,NN,645.74,-0.4,1,antonym,,0.248,0.605,22,0.13,554.888888888889,0.399525867670584,1,637.571428571429,0.541196293081343,0.964285714285714,30.5798611111111,-0.153977429169355,0,-64.1214285714285,-0.097187890613875,0.0142857142857143
food,PROVISION,9,0.78,1.61,8.78,1,0,16366,2045.75,NN,642.87,-0.41,1,synonym,,0.142,0,15,0.07,619.090909090909,0.493322570890095,1,885.6,1.51596317967603,0.8,-93.4242424242425,-0.702885629265822,0,-369.725,-1.70919131593899,-0.10625
foot,TOE,3,12.69,2.81,8.42,17,9,1512,756,NN|VB,589.89,-0.58,1,supraordinate,,0.605,0.235,7,0.67,588.75,-0.0475417261416656,1,537.307692307692,0.0406171074844248,1,-72.1309523809524,-0.0921964081601254,0.0476190476190477,21.9723076923077,0.164976399048564,0
football,ARENA,5,3.63,2.27,9.29,0,,12750,3187.5,NN,645,-0.43,1,fpa,,0.219,0,20,0.32,555.75,0.271238201758217,1,529.647058823529,-0.00486981731663595,1,-2.78846153846155,-0.0521970298813082,0,51.9286987522282,0.0588119502389969,0
for,AGAINST,7,201.73,4.01,12.06,0,,14633,2438.83,minor,664.27,-0.31,1,antonym,,0.312,0.27,16,0.49,581.916666666667,0.104193937678458,0.958333333333333,533.666666666667,0.00177935182212283,1,-23.2366666666667,0.172722119595547,-0.00166666666666659,22.6969696969697,0.126724143193266,0
force,INERTIA,7,0.61,1.51,7.12,0,,22247,3707.83,NN,777.65,0.13,1,unclassifed,,0.095,0,14,0.64,565.095238095238,0.0785721266118863,1,559.066666666667,0.0290378973263081,1,-40.1920122887865,-0.249353215480125,0,-31.2666666666668,-0.0670170058732047,0
foreign,LEGION,6,2.47,2.1,8.41,2,1,11542,2308.4,NN,683.67,-0.19,1,bpa,,0.159,0,15,0.14,583.3,0.417364841171749,0.95,567.769230769231,0.584235848677691,1,-1.29999999999995,-0.00381962515879625,-0.05,-26.1902834008097,-0.271534626655105,0.0526315789473685
foresight,HINDSIGHT,9,0.9,1.67,6.84,0,,13485,1685.63,NN,708.12,-0.17,0.96,antonym,,0.163,0.124,22,-0.01,590.264705882353,0.518210308971783,0.970588235294118,578.730769230769,0.725815342603901,1,0.797794117647072,0.0181022684518869,0.0330882352941176,13.5549450549451,-0.19215855285059,0
forest,WILDERNESS,10,3.94,2.31,8.22,0,,19800,2200,NN,707.69,-0.15,0.93,synonym,,0.264,0.013,12,0.34,501.142857142857,0.0613697362518467,1,606.137931034483,0.19800500575772,1,92.9747899159664,0.146689143607789,0,-64.0638569604088,0.000321016580639211,0
forever,ALWAYS,6,655.25,4.52,12.21,0,,4411,882.2,RB,530.7,-0.86,1,synonym,,0.378,0.27,6,0.48,530.363636363636,-0.195996972368709,1,542.944444444444,0.0354925542912812,1,-1.66798418972337,0.318355558546254,0,96.9722222222222,0.341620728903509,0
forgive,REPENTANCE,10,0.61,1.51,6.47,0,,22103,2455.89,NN,774.48,0.39,0.92,unclassifed,,0.195,0,20,0.42,617.095238095238,0.644122507729851,1,589.583333333333,0.159143343791853,0.958333333333333,-20.2176870748299,-0.317231966883239,0,-37.9833333333333,0.0172863011874122,-0.0416666666666666
fork,KNIFE,5,46.8,3.38,8.87,0,,2697,674.25,NN|VB,588.92,-0.48,1,category,,0.327,0.37,13,0.34,600.65,0.57088335178788,1,506.666666666667,-0.00388782526341645,1,-12.7796296296297,-0.493885844813746,0,21.5185185185185,0.0505177802610484,0
fortune,FAME,4,8.65,2.65,8.71,14,8,3114,1038,NN,640.26,-0.4,1,fpa,,0.487,0.042,13,0.55,531.527777777778,0.0244399593085845,0.944444444444444,502.75,0.0891396537608485,1,40.2222222222222,-0.189273834654829,-0.013888888888889,123.171052631579,0.22765717916874,0
forward,ADVANCE,7,15.98,2.91,11.28,0,,8102,1350.33,NN|VB,587.13,-0.67,1,synonym,,0.23,0,21,0.29,558.578947368421,0.216578547956902,1,525.944444444444,0.199840684027859,1,-4.29769736842104,0.0584623568667522,0,7.2037037037037,-0.186181723674823,0
found,LOST,4,274,4.15,11.27,12,5,5879,1959.67,VB|JJ|NN,554.33,-0.82,1,antonym,,0.747,0.813,6,0.41,503.518518518519,-0.272101821854224,1,536.903846153846,-0.215474116962799,1,4.82630906768838,0.00831535762477797,0,-74.2115384615385,-0.281706918351727,0
four,THREE,5,542.24,4.44,12.01,1,0,6985,1746.25,minor|NN,594.41,-0.51,1,category,,0.381,0.105,12,0.76,523.071428571429,-0.157270438606745,1,511.689655172414,-0.196704567308794,1,53.5649350649351,0.299821286983204,0,163.310344827586,0.73455951813187,0.108108108108108
fox,SLY,3,2.67,2.14,7.02,8,6,1974,987,JJ|RB,629.81,-0.42,1,,,0.247,0.053,12,0.2,558.25,0.00353831439107436,1,532.58064516129,-0.131362976579284,1,-37.15,-0.226166629275669,0,-67.6877880184332,-0.3514870014425,0
fragile,DELICATE,8,9.51,2.69,7.94,1,0,19754,2822,JJ,703.38,-0.08,0.96,synonym,,0.286,0.111,22,0.43,559.483870967742,0.140754432023765,1,563.923076923077,0.272731279510043,0.961538461538462,30.3210070810385,0.318176660880809,0.024390243902439,28.5531135531136,0.0564848019924895,-0.0384615384615384
